TravelDate,DayOFWeek,Station,EntryTapCount,ExitTapCount,DayOfWeek,Station_clean,line_id,line_name,mode_name,station_id,station_name,lat,lon,station_modes,station_name_clean
20200427,Monday,Whitechapel,2725,2765,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200428,Tuesday,Abbey Wood,572,597,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200428,Tuesday,Bond Street,1301,1374,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200428,Tuesday,Canary Wharf,1888,2868,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200428,Tuesday,Farringdon,1189,1219,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200428,Tuesday,Liverpool Street,2850,3214,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200428,Tuesday,Paddington,1684,1993,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200428,Tuesday,Tottenham Court Road,1146,1123,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200428,Tuesday,Whitechapel,2731,2661,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200429,Wednesday,Abbey Wood,583,536,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200429,Wednesday,Bond Street,1453,1518,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200429,Wednesday,Canary Wharf,1888,2860,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200429,Wednesday,Farringdon,1276,1200,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200429,Wednesday,Liverpool Street,2843,3159,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200429,Wednesday,Paddington,1685,2010,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200429,Wednesday,Tottenham Court Road,1169,1157,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200429,Wednesday,Whitechapel,2649,2686,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200430,Thursday,Abbey Wood,642,624,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200430,Thursday,Bond Street,1380,1482,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200430,Thursday,Canary Wharf,1947,2960,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200430,Thursday,Farringdon,1162,1165,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200430,Thursday,Liverpool Street,2907,3286,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200430,Thursday,Paddington,1788,2111,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200430,Thursday,Tottenham Court Road,1170,1164,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200430,Thursday,Whitechapel,2639,2710,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200501,Friday,Abbey Wood,667,649,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200501,Friday,Bond Street,1416,1418,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200501,Friday,Canary Wharf,1951,2900,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200501,Friday,Farringdon,1198,1209,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200501,Friday,Liverpool Street,2915,3206,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200501,Friday,Paddington,1689,1996,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200501,Friday,Tottenham Court Road,1146,1199,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200501,Friday,Whitechapel,2611,2643,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200502,Saturday,Abbey Wood,385,312,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200502,Saturday,Bond Street,644,673,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200502,Saturday,Canary Wharf,894,1483,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200502,Saturday,Farringdon,376,356,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200502,Saturday,Liverpool Street,1292,1356,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200502,Saturday,Paddington,1035,1113,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200502,Saturday,Tottenham Court Road,579,605,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200502,Saturday,Whitechapel,1342,1376,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200503,Sunday,Abbey Wood,233,194,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200503,Sunday,Bond Street,464,479,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200503,Sunday,Canary Wharf,512,936,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200503,Sunday,Farringdon,163,176,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200503,Sunday,Liverpool Street,891,968,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200503,Sunday,Paddington,772,838,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200503,Sunday,Tottenham Court Road,368,354,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200503,Sunday,Whitechapel,936,1000,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200504,Monday,Abbey Wood,705,635,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200504,Monday,Bond Street,1502,1520,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200504,Monday,Canary Wharf,1949,3091,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200504,Monday,Farringdon,1447,1425,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200504,Monday,Liverpool Street,3088,3342,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200504,Monday,Paddington,1844,2119,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200504,Monday,Tottenham Court Road,1282,1342,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200504,Monday,Whitechapel,2676,2799,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200505,Tuesday,Abbey Wood,683,648,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200505,Tuesday,Bond Street,1497,1550,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200505,Tuesday,Canary Wharf,2094,3266,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200505,Tuesday,Farringdon,1359,1406,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200505,Tuesday,Liverpool Street,3172,3352,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200505,Tuesday,Paddington,1688,2082,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200505,Tuesday,Tottenham Court Road,1287,1289,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200505,Tuesday,Whitechapel,2768,2777,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200506,Wednesday,Abbey Wood,660,635,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200506,Wednesday,Bond Street,1594,1657,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200506,Wednesday,Canary Wharf,2030,3194,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200506,Wednesday,Farringdon,1314,1397,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200506,Wednesday,Liverpool Street,3252,3567,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200506,Wednesday,Paddington,1652,2035,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200506,Wednesday,Tottenham Court Road,1328,1321,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200506,Wednesday,Whitechapel,2744,2854,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200507,Thursday,Abbey Wood,717,647,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200507,Thursday,Bond Street,1578,1678,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200507,Thursday,Canary Wharf,2081,3261,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200507,Thursday,Farringdon,1258,1338,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200507,Thursday,Liverpool Street,3285,3523,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200507,Thursday,Paddington,1797,2143,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200507,Thursday,Tottenham Court Road,1380,1345,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200507,Thursday,Whitechapel,2728,2834,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200508,Friday,Abbey Wood,403,338,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200508,Friday,Bond Street,770,885,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200508,Friday,Canary Wharf,937,1604,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200508,Friday,Farringdon,466,460,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200508,Friday,Liverpool Street,1617,1647,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200508,Friday,Paddington,1108,1236,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200508,Friday,Tottenham Court Road,623,618,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200508,Friday,Whitechapel,1547,1593,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200509,Saturday,Abbey Wood,401,330,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200509,Saturday,Bond Street,741,802,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200509,Saturday,Canary Wharf,856,1571,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200509,Saturday,Farringdon,446,435,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200509,Saturday,Liverpool Street,1476,1437,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200509,Saturday,Paddington,1320,1281,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200509,Saturday,Tottenham Court Road,530,547,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200509,Saturday,Whitechapel,1367,1397,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200510,Sunday,Abbey Wood,174,155,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200510,Sunday,Bond Street,622,638,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200510,Sunday,Canary Wharf,538,998,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200510,Sunday,Farringdon,227,249,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200510,Sunday,Liverpool Street,1053,1023,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200510,Sunday,Paddington,1084,988,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200510,Sunday,Tottenham Court Road,401,442,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200510,Sunday,Whitechapel,1003,1002,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200511,Monday,Abbey Wood,669,603,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200511,Monday,Bond Street,1788,1803,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200511,Monday,Canary Wharf,1973,3355,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200511,Monday,Farringdon,1422,1565,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200511,Monday,Liverpool Street,3559,3867,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200511,Monday,Paddington,2245,2473,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200511,Monday,Tottenham Court Road,1343,1378,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200511,Monday,Whitechapel,2874,2986,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200512,Tuesday,Abbey Wood,702,678,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200512,Tuesday,Bond Street,1805,1909,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200512,Tuesday,Canary Wharf,2040,3267,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200512,Tuesday,Farringdon,1567,1672,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200512,Tuesday,Liverpool Street,3499,3688,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200512,Tuesday,Paddington,2041,2410,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200512,Tuesday,Tottenham Court Road,1358,1413,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200512,Tuesday,Whitechapel,2853,2983,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200513,Wednesday,Abbey Wood,752,703,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200513,Wednesday,Bond Street,1857,1923,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200513,Wednesday,Canary Wharf,2201,3361,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200513,Wednesday,Farringdon,1561,1654,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200513,Wednesday,Liverpool Street,3579,3842,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200513,Wednesday,Paddington,2182,2444,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200513,Wednesday,Tottenham Court Road,1374,1425,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200513,Wednesday,Whitechapel,2903,2954,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200514,Thursday,Abbey Wood,713,732,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200514,Thursday,Bond Street,1895,1995,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200514,Thursday,Canary Wharf,2322,3532,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200514,Thursday,Farringdon,1528,1662,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200514,Thursday,Liverpool Street,3603,3886,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200514,Thursday,Paddington,2095,2433,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200514,Thursday,Tottenham Court Road,1379,1392,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200514,Thursday,Whitechapel,2838,2890,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200515,Friday,Abbey Wood,869,795,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200515,Friday,Bond Street,1974,2036,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200515,Friday,Canary Wharf,2516,3693,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200515,Friday,Farringdon,1661,1672,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200515,Friday,Liverpool Street,3713,3877,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
20200515,Friday,Paddington,2272,2576,,paddington,elizabeth,Elizabeth line,elizabeth-line,910GPADTLL,Paddington,51.516449,-0.177107,['elizabeth-line'],paddington
20200515,Friday,Tottenham Court Road,1449,1426,,tottenham court road,elizabeth,Elizabeth line,elizabeth-line,910GTOTCTRD,Tottenham Court Road,51.515075,-0.130263,['elizabeth-line'],tottenham court road
20200515,Friday,Whitechapel,2773,2872,,whitechapel,elizabeth,Elizabeth line,elizabeth-line,910GWCHAPXR,Whitechapel,51.51943,-0.060191,['elizabeth-line'],whitechapel
20200516,Saturday,Abbey Wood,446,407,,abbey wood,elizabeth,Elizabeth line,elizabeth-line,910GABWDXR,Abbey Wood,51.491284,0.121087,['elizabeth-line'],abbey wood
20200516,Saturday,Bond Street,958,986,,bond street,elizabeth,Elizabeth line,elizabeth-line,910GBONDST,Bond Street,51.51369,-0.149517,['elizabeth-line'],bond street
20200516,Saturday,Canary Wharf,1262,2149,,canary wharf,elizabeth,Elizabeth line,elizabeth-line,910GCANWHRF,Canary Wharf,51.506203,-0.018834,['elizabeth-line'],canary wharf
20200516,Saturday,Farringdon,547,563,,farringdon,elizabeth,Elizabeth line,elizabeth-line,910GFRNDXR,Farringdon,51.520188,-0.104915,['elizabeth-line'],farringdon
20200516,Saturday,Liverpool Street,1687,1821,,liverpool street,elizabeth,Elizabeth line,elizabeth-line,910GLIVSTLL,Liverpool Street,51.51776,-0.086524,['elizabeth-line'],liverpool street
