Year,Event Date,Artist,Venue,City
2019,23-10-2019,Wu-Lu,Village Underground,London
2019,23-10-2019,The Blue Stones,The Sebright Arms,London
2019,23-10-2019,JM Stevens,Whats Cookin',London
2019,23-10-2019,Eva-Lina,Roundhouse,London
2019,23-10-2019,404,Fabric,London
2019,23-10-2019,North Mississippi Allstars,Omeara,London
2019,23-10-2019,Kylie Minogue,Annabel's,London
2019,23-10-2019,Burning Vow,The Black Heart,London
2019,23-10-2019,IORA,Roundhouse,London
2019,23-10-2019,Dawn Ray’d,The Black Heart,London
2019,23-10-2019,black midi,Fabric,London
2019,23-10-2019,K.Flay,Heaven,London
2019,23-10-2019,Holy Fuck,MOTH Club,London
2019,23-10-2019,Des Rocs,Heaven,London
2019,23-10-2019,Dry Cleaning,The Lexington,London
2019,23-10-2019,Gruff Rhys,EartH,Hackney
2019,23-10-2019,Boyzone,London Palladium,London
2019,23-10-2019,Stealing Sheep,Roundhouse,London
2019,23-10-2019,Tranquil Dirtbags,Credabel Coral Lab,New London
2019,23-10-2019,The Cinelli Brothers,Ain't Nothin' But...,London
2019,23-10-2019,The Blackheart Orchestra,The Slaughtered Lamb,London
2019,23-10-2019,Orchards,Scala,London
2019,23-10-2019,Roman Lewis,The Courtyard Theatre,London
2019,23-10-2019,G. Love,Bush Hall,London
2019,23-10-2019,PVA,The Lexington,London
2019,23-10-2019,JM Stevens,Richmond The American International University In London,London
2019,23-10-2019,Off Bloom,Electrowerkz,London
2019,23-10-2019,James Arthur,Eventim Apollo,London
2019,23-10-2019,Steve Reich,Barbican Centre,London
2019,23-10-2019,Britten Sinfonia,Barbican Centre,London
2020,31-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,31-12-2020,Kylie Minogue,,London
2020,31-12-2020,Justin Wells,Laurel County Public Library,London
2020,31-12-2020,Kylie Minogue,LH3 Studios,London
2020,31-12-2020,Wes Nelson,Top of the Pops,London
2020,31-12-2020,Freya Ridings,Private Venue,London
2020,29-12-2020,black midi,Windmill Brixton,London
2020,28-12-2020,m-orchestra,Private Venue,London
2020,26-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,25-12-2020,Mabel,BBC Television Centre,London
2020,25-12-2020,Gabriella Cilmi,Private Venue,London
2020,24-12-2020,Calum Scott,Britain's Got Talent,London
2020,22-12-2020,Palm Reader,Blondie's Bar,London
2020,22-12-2020,Jim Bob,Private Venue,London
2020,22-12-2020,Freya Ridings,Private Venue,London
2020,21-12-2020,Goldie,BBC Radio 6 Music Session,London
2020,21-12-2020,Fontaines D.C.,NME Radio,London
2020,20-12-2020,Raleigh Ritchie,indigo at The O2,London
2020,19-12-2020,Sarah Brightman,Christ Church Spitalfields,London
2020,19-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,19-12-2020,Planet 1999,Private Venue,London
2020,19-12-2020,Culture Club,"The SSE Arena, Wembley",London
2020,19-12-2020,Robbie Williams,Strictly Come Dancing,London
2020,18-12-2020,The Darkness,indigo at The O2,London
2020,18-12-2020,Ese & The Vooduu People,"Grow, Hackney",Newham
2020,18-12-2020,Sophie Ellis‐Bextor,Private Venue,London
2020,17-12-2020,Katie Melua,Rivoli Ballroom,London
2020,17-12-2020,Ese & The Vooduu People,"Grow, Hackney",Newham
2020,17-12-2020,Liam Payne,Private Venue,London
2020,17-12-2020,Parish,New Cross Inn,London
2020,16-12-2020,The Vamps,Metropolis Studios,London
2020,15-12-2020,Svalbard,Blondie's Bar,London
2020,15-12-2020,Bombay Bicycle Club,Konk Studios,London
2020,15-12-2020,black midi,Jazz Cafe,London
2020,15-12-2020,Rachel Stevens,Proud Embankment,London
2020,15-12-2020,Ruts DC,New Cross Inn,London
2020,14-12-2020,Ruts DC,New Cross Inn,London
2020,14-12-2020,Jamie Cullum,Rose Theatre,Kingston upon Thames
2020,14-12-2020,Fontaines D.C.,BBC Radio Theatre,London
2020,13-12-2020,Gorillaz,LH2 Studios,London
2020,13-12-2020,Mark and the Clouds,Private Venue,London
2020,13-12-2020,Gorillaz,LH2 Studios,London
2020,12-12-2020,Warmduscher,EartH,Hackney
2020,12-12-2020,Daniel Jeanrenaud,Private Venue,London
2020,12-12-2020,Van Morrison,PowerHaus,London
2020,12-12-2020,Gorillaz,LH2 Studios,London
2020,12-12-2020,Louis Tomlinson,,London
2020,12-12-2020,Huge Davies,Soho Theatre,London
2020,12-12-2020,Mr.B The Gentleman Rhymer,Islington Assembly Hall,London
2020,12-12-2020,Matt Pearce and the Mutiny,"The Cavern Freehouse, Raynes Park",London
2020,12-12-2020,Little Mix,Strictly Come Dancing,London
2020,12-12-2020,Pop Will Eat Itself,Islington Assembly Hall,London
2020,12-12-2020,black midi,Jazz Cafe,London
2020,12-12-2020,Sam Smith,Private Venue,London
2020,11-12-2020,Fat Dog,Amersham Arms,London
2020,11-12-2020,Avenue Beat,Lockdown Awards,London
2020,11-12-2020,Wiz Khalifa,Lockdown Awards,London
2020,11-12-2020,1990s Chris,100 Club,London
2020,11-12-2020,McFly,The Graham Norton Show,London
2020,11-12-2020,Lauv,Lockdown Awards,London
2020,11-12-2020,Ally Brooke,Lockdown Awards,London
2020,11-12-2020,Johnny Orlando,Lockdown Awards,London
2020,11-12-2020,Talk Show,100 Club,London
2020,11-12-2020,MONSTA X,Lockdown Awards,London
2020,11-12-2020,Sofi Tukker,Lockdown Awards,London
2020,11-12-2020,Joss Stone,Lockdown Awards,London
2020,11-12-2020,Graham Coxon,Jazz Cafe,London
2020,10-12-2020,Stick in the Wheel,Round Chapel,Hackney
2020,10-12-2020,Luke Jackson,The Half Moon,London
2020,10-12-2020,Robbie Williams,Private Venue,London
2020,09-12-2020,Chartreuse,Oslo Hackney,Hackney
2020,09-12-2020,Chris Wood,Kings Place Hall Two,London
2020,09-12-2020,Jamie Cullum,Metropolis Studios,London
2020,09-12-2020,Douglas Dare,The Castle Cinema,London
2020,08-12-2020,Malady,Windmill Brixton,London
2020,08-12-2020,Teeth of the Sea,Clapham Grand,London
2020,08-12-2020,Lime,Windmill Brixton,London
2020,07-12-2020,Rosie Alena,Windmill Brixton,London
2020,07-12-2020,Prima Queen,Windmill Brixton,London
2020,06-12-2020,Dream Nails,Private Venue,London
2021,31-12-2021,Butch Kassidy,The Sebright Arms,London
2021,31-12-2021,Old Horn Tooth,Helgi's,London
2021,31-12-2021,Years & Years,Top of the Pops,London
2021,31-12-2021,Andy C,The Drumsheds,London
2021,31-12-2021,A.M.C,The Drumsheds,London
2021,31-12-2021,Bou,The Drumsheds,London
2021,31-12-2021,The Divine Comedy,The Graham Norton Show,London
2021,31-12-2021,Flava D,The Drumsheds,London
2021,31-12-2021,Dermot Kennedy,Riverside Studios,London
2021,31-12-2021,YOWL,The Sebright Arms,London
2021,31-12-2021,KSI,Riverside Studios,London
2021,31-12-2021,ArrDee,Riverside Studios,London
2021,31-12-2021,Lemondaze,The Sebright Arms,London
2021,31-12-2021,KEG,Windmill Brixton,London
2021,30-12-2021,Mabel,Top of the Pops,London
2021,29-12-2021,Robyn Hitchcock,Private Venue,London
2021,29-12-2021,Alien Chicks,Windmill Brixton,London
2021,28-12-2021,YOURS,O2 Academy Brixton,London
2021,27-12-2021,Clive John,Queen's Theatre,Hornchurch
2021,23-12-2021,Mabel,BBC Television Centre,London
2021,23-12-2021,Acoustic Alchemy,PizzaExpress Jazz Club,London
2021,22-12-2021,Acoustic Alchemy,PizzaExpress Jazz Club,London
2021,22-12-2021,Blue Stragglers,"The Cavern Freehouse, Raynes Park",London
2021,22-12-2021,Robyn Hitchcock,Private Venue,London
2021,21-12-2021,Acoustic Alchemy,PizzaExpress Jazz Club,London
